台灣順序,#genre#
龍華電影,http://cdn8.123.rr.kg/163189/lhdy
龍華電影,https://t.freetv.fun/live/long-hua-dian-ying.m3u8
龍華電影,https://cdn.qd.je/163189.php?id=lhdy
龍華電影,https://t.freetv.fun/live/long-hua-dian-ying-1.php
小公視,http://220.135.241.47:8312/0.ts
小公視,http://74.91.26.218:82/live/ptsse.m3u8
小公視,http://125.227.210.55:3086/VideoInput/play.ts
小公視,https://livecdn9.ptsplus.tv/pts-youth-B/playlist.m3u8
小公視,https://livecdn9.ptsplus.tv/pts-youth-B/3.m3u8
龍華戲劇B,https://cdn.qd.je/163189.php?id=lhxj
Al Jazeera English,https://live-hls-apps-aje-v3-fa.getaj.net/AJE/01.m3u8
ARIRANG阿里郎頻道,https://4gtv.158.qzz.io/163189/d839706e-fb42-46f4-9af9-b72dd8970665/
Bloomberg,http://125.227.210.55:8161/VideoInput/play.ts
CI 罪案偵查頻道,https://ha.msbot.dpdns.org/4gtv_api.php?id=215
CI 罪案偵查頻道,https://4gtv.158.qzz.io/163189/21d72a62-e813-4e43-add1-ecdbffdb8c17/
CinemaWorld,https://ha.msbot.dpdns.org/4gtv_api.php?id=225
CinemaWorld,https://4gtv.158.qzz.io/163189/5347a3c7-230e-4685-b140-c2fa30672ed2/
CinemaWorld,http://4gtv.cnlive.club/channel/n7815b83e/index.m3u8?q=1782639885837
CLASSICA 古典樂,https://ha.msbot.dpdns.org/4gtv_api.php?id=80
CLASSICA 古典樂,https://4gtv.158.qzz.io/163189/0e1292cf-b6be-49e7-821b-8135daf6832f/
CNA,http://125.227.210.55:4044/VideoInput/play.ts
CNBC,http://125.227.210.55:1002/VideoInput/play.ts
CNBC Asia 財經台,https://4gtv.158.qzz.io/163189/8d5dc8c4-b71e-4986-94aa-e3e4d65ef723/
CNN US,https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_0_3564000.m3u8
DreamWorks 夢工廠動畫,https://ha.msbot.dpdns.org/4gtv_api.php?id=282
DreamWorks 夢工廠動畫,https://4gtv.158.qzz.io/163189/cb8de1e9-bd8e-4231-a4e3-bcb6b084b683/
DreamWorks 夢工廠動畫,http://4gtv.cnlive.club/channel/n451655ef/index.m3u8?q=1782639885837
寰宇新聞台灣台,https://ha.msbot.dpdns.org/4gtv_api.php?id=280
寰宇新聞台灣台,https://4gtv.158.qzz.io/163189/ca41743f-7a1b-4040-872a-bc8c26229a4f/
寰宇新聞台灣台,http://4gtv.cnlive.club/channel/n37458587/index.m3u8?q=1782639885837
ELTV生活英語台,https://ha.msbot.dpdns.org/4gtv_api.php?id=490
ELTV生活英語台,https://4gtv.158.qzz.io/163189/0b942ba0-d954-4863-a7ff-82d05e7aede4/
FastTV飛速看-公視好劇,https://ha.msbot.dpdns.org/4gtv_api.php?id=337
FastTV飛速看-日韓電影大賞,http://4gtv.cnlive.club/channel/n5541a0ca/index.m3u8?q=1782639885837
FastTV飛速看-台灣傳奇,http://4gtv.cnlive.club/channel/n496c6dde/index.m3u8?q=1782639885837
FastTV飛速看-民視生活通,https://ha.msbot.dpdns.org/4gtv_api.php?id=387
FastTV飛速看-民視健康美麗生活,https://ha.msbot.dpdns.org/4gtv_api.php?id=376
FastTV飛速看-東離劍遊紀,http://4gtv.cnlive.club/channel/nb3eed91/index.m3u8?q=1782639885837
FastTV飛速看-金光布袋戲,https://ha.msbot.dpdns.org/4gtv_api.php?id=339
FastTV飛速看-金光布袋戲,http://4gtv.cnlive.club/channel/n3000a7f1/index.m3u8?q=1782639885837
FastTV飛速看-哆啦A夢,http://4gtv.cnlive.club/channel/9fc6b5c/index.m3u8?q=1782639885837
FastTV飛速看-客家好劇,http://4gtv.cnlive.club/channel/n1f7f47/index.m3u8?q=1782639885837
FastTV飛速看-國外電影精選,http://4gtv.cnlive.club/channel/32bc6076/index.m3u8?q=1782639885837
FastTV飛速看-華視好劇,https://ha.msbot.dpdns.org/4gtv_api.php?id=330
FastTV飛速看-經典卡通,http://4gtv.cnlive.club/channel/53488299/index.m3u8?q=1782639885837
FastTV飛速看-經典迪士尼,http://4gtv.cnlive.club/channel/n4ae53aed/index.m3u8?q=1782639885837
FastTV飛速看-精彩陸劇1台,http://4gtv.cnlive.club/channel/n7179beac/index.m3u8?q=1782639885837
FastTV飛速看-精彩陸劇2台,http://4gtv.cnlive.club/channel/n69c8194d/index.m3u8?q=1782639885837
FastTV飛速看-精選華語電影,http://4gtv.cnlive.club/channel/750a2ada/index.m3u8?q=1782639885837
FastTV飛速看-懷舊經典電影,http://4gtv.cnlive.club/channel/n424d08b7/index.m3u8?q=1782639885837
FastTV飛速看-TVBS看板人物,https://ha.msbot.dpdns.org/4gtv_api.php?id=394
FRANCE24 英文台,https://4gtv.158.qzz.io/163189/3d06a384-6fd8-455d-8de3-6d95bba222f5/
fun探索娛樂台,https://ha.msbot.dpdns.org/4gtv_api.php?id=274
fun探索娛樂台,https://4gtv.158.qzz.io/163189/d14bf1ef-ee2c-4644-bac4-dc635ac77efd/
GagaOOLala 精選LGBTQ+好劇,https://4gtv.158.qzz.io/163189/55f528c6-f68b-4a20-b893-2c88ce9883f1/
GINX Esports TV,https://4gtv.158.qzz.io/163189/b57bad74-0361-4522-8475-11ef84dffa99/
History 歷史頻道,https://ha.msbot.dpdns.org/4gtv_api.php?id=214
History 歷史頻道,https://4gtv.158.qzz.io/163189/598ae4db-7b05-4f78-824c-59702a66a3d6/
HITS頻道,https://ha.msbot.dpdns.org/4gtv_api.php?id=186
HITS頻道,https://4gtv.158.qzz.io/163189/3b4c04e4-dce7-4082-9954-22281734ebb0/
INULTRA,https://4gtv.158.qzz.io/163189/e03b2084-716c-4239-a6ae-c745a3a8aa41/
KLT-靖天國際台,https://ha.msbot.dpdns.org/4gtv_api.php?id=84
KLT-靖天國際台,https://4gtv.158.qzz.io/163189/a122b888-3eec-48da-ba4a-5ddea680d35a/
KLT-靖天國際台,http://4gtv.cnlive.club/channel/n481b36ac/index.m3u8?q=1782639885837
Lifetime 娛樂頻道,https://4gtv.158.qzz.io/163189/df9bc57b-b797-4ed4-bf25-d2e8b6064d74/
LiveABC互動英語頻道,https://ha.msbot.dpdns.org/4gtv_api.php?id=188
LiveABC互動英語頻道,https://4gtv.158.qzz.io/163189/bf42dc19-2471-49cf-9176-408204dae893/
LiveABC互動英語頻道,http://4gtv.cnlive.club/channel/2a571abf/index.m3u8?q=1782639885837
Love Nature,https://4gtv.158.qzz.io/163189/0ca25d44-a9ea-4d65-b4fb-74fb1a66b5d4/
Love Nature,https://t.freetv.fun/live/love-nature.m3u8
Love Nature,https://t.freetv.fun/live/love-nature-3.m3u8
LUXE TV Channel,https://4gtv.158.qzz.io/163189/fa5afe6f-de73-4d79-ac14-7b75a387a59d/
MagellanTV頻道 (麥哲倫頻道),https://4gtv.158.qzz.io/163189/3b0e6050-85e3-456f-9f52-98a4af034e01/
Mezzo Live,https://ha.msbot.dpdns.org/4gtv_api.php?id=79
Mezzo Live,https://4gtv.158.qzz.io/163189/c1f05c7f-f387-44dd-a343-271eefb19aab/
My Cinema Europe 我的歐洲電影,https://ha.msbot.dpdns.org/4gtv_api.php?id=463
My Cinema Europe 我的歐洲電影,https://4gtv.158.qzz.io/163189/f5d645fe-d9c3-4062-a818-4d95b0588c3e/
NHK World Japan,https://masterpl.hls.nhkworld.jp/hls/w/live/smarttv.m3u8
NHK WORLD-JAPAN,https://4gtv.158.qzz.io/163189/d1000134-2b98-4444-ac82-43d0473c46ba/
Nice TV 靖天歡樂台,https://ha.msbot.dpdns.org/4gtv_api.php?id=119
Nice TV 靖天歡樂台,https://4gtv.158.qzz.io/163189/b896f891-31c2-42d1-9760-78a5b4c99934/
Nice TV 靖天歡樂台,http://4gtv.cnlive.club/channel/n122ce57e/index.m3u8?q=1782639885837
Nick Jr. 兒童頻道,https://ha.msbot.dpdns.org/4gtv_api.php?id=219
Nick Jr. 兒童頻道,https://4gtv.158.qzz.io/163189/9b83d9e3-c78d-406f-9437-dbca99af27fb/
Nick Jr. 兒童頻道,http://4gtv.cnlive.club/channel/23ac0723/index.m3u8?q=1782639885837
Pet Club TV,https://4gtv.158.qzz.io/163189/122a233e-4a47-4518-8384-f60f8d46966f/
Pet Club TV,https://t.freetv.fun/live/pet-club-tv.m3u8
ROCK Entertainment,https://4gtv.158.qzz.io/163189/4ac19df8-b33e-4599-842e-ff4e2b8a6ec1/
ROCK Xstream搖滾極限頻道,https://4gtv.158.qzz.io/163189/8715001f-bde9-490d-ba8a-6005efa818d3/
SBN全球財經台,https://4gtv.158.qzz.io/163189/3fc0661e-19b5-4fa7-9120-f70cb5554945/
TRACE Urban,https://4gtv.158.qzz.io/163189/a895ffaa-939e-461e-b1fb-0364b0cbc223/
TV5MONDE STYLE 生活時尚,https://ha.msbot.dpdns.org/4gtv_api.php?id=178
TV5MONDE STYLE 生活時尚,https://4gtv.158.qzz.io/163189/694746ef-6221-4f8f-a689-a28cb15ae03e/
TVBS台劇台,https://ha.msbot.dpdns.org/4gtv_api.php?id=477
TVBS台劇台,https://4gtv.158.qzz.io/163189/a5943c7d-606d-495c-89c3-17a678a35207/
TVBS台劇台,http://4gtv.cnlive.club/channel/49342c47/index.m3u8?q=1782639885837
TVBS精采台,https://ha.msbot.dpdns.org/4gtv_api.php?id=227
TVBS精采台,https://4gtv.158.qzz.io/163189/acd6cbf9-8405-49c0-bf37-f7c620ccc391/
TVBS精采台,http://4gtv.cnlive.club/channel/49d50255/index.m3u8?q=1782639885837
TVBS綜藝台,https://ha.msbot.dpdns.org/4gtv_api.php?id=476
TVBS綜藝台,https://4gtv.158.qzz.io/163189/c51c7491-9544-4c60-8a52-561bb11d4c7f/
TVBS綜藝台,http://4gtv.cnlive.club/channel/49d6d25d/index.m3u8?q=1782639885837
TVBS歡樂,http://125.227.210.55:3047/VideoInput/play.ts
V頻道,http://125.227.210.55:4043/VideoInput/play.ts
大愛2台,https://4gtv.158.qzz.io/163189/ceba680a-2d6c-4279-b623-b971c2e7eda4/
大愛2台,http://4gtv.cnlive.club/channel/n7d3932e9/index.m3u8?q=1782639885837
好消息2台,https://4gtv.158.qzz.io/163189/8cf4824b-f4b5-474d-b968-bbdce11feeb7/
Taiwan Plus,http://125.227.210.55:3083/VideoInput/play.ts
Bloomberg TV,https://4gtv.158.qzz.io/163189/0757afc8-8e51-42fd-b9b8-18c01e0a270d/
BBC News,https://vs-hls-push-ww-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_news_channel_hd/t=3840/v=pv14/b=5070016/main.m3u8
BBC News,http://125.227.210.55:8165/VideoInput/play.ts
成龍專輯,https://t.freetv.fun/live/cheng-long-dian-ying-4.m3u8
東森新聞台,https://t.freetv.fun/live/dong-sen-xin-wen.m3u8
東森新聞台,https://t.freetv.fun/live/dong-sen-xin-wen-1.ts
東森新聞台,https://ha.msbot.dpdns.org/4gtv_api.php?id=234
東森新聞台,https://ha.msbot.dpdns.org/4gtv_api.php?id=292
東森新聞台,https://4g.158.qzz.io/163189/d7e9f69dcbba2a23
東森新聞台,http://4gtv.cnlive.club/channel/n5ca63a3a/index.m3u8?q=1782639885837
精選動漫台,https://t.freetv.fun/live/jing-xuan-dong-man.m3u8
精選動漫台,https://4gtv.158.qzz.io/163189/14f62d29-bba5-4a45-8e3a-956b2dcc5bf2/
精選動漫台,http://4gtv.cnlive.club/channel/n1ecb3c7f/index.m3u8?q=1782639885837
經典電影台,https://t.freetv.fun/live/lin-zheng-ying-jing-dian-dian-ying.m3u8
經典電影台,https://t.freetv.fun/live/jing-dian-dian-ying.m3u8
經典電影台,https://4gtv.158.qzz.io/163189/e792dce9-ee6d-45bf-9b52-a7c8df7f4a4b/
經典電影台,http://4gtv.cnlive.club/channel/n2eb7240a/index.m3u8?q=1782639885837
緯來精彩,https://t.freetv.fun/live/wei-lai-jing-cai.m3u8
美亞電影台[TW],https://t.freetv.fun/live/mei-ya-dian-ying.m3u8
采昌影劇,https://t.freetv.fun/live/cai-chang-ying-ju.m3u8
靖天戲劇,https://t.freetv.fun/live/jing-tian-xi-ju.m3u8
靖天電影,https://t.freetv.fun/live/jing-tian-dian-ying.m3u8
靖洋戲劇,https://t.freetv.fun/live/jing-yang-xi-ju.m3u8
三立台灣,http://125.227.210.55:3020/VideoInput/play.ts
東森超視,http://125.227.210.55:1087/VideoInput/play.ts
東森超視,rtmp://f13h.mine.nu/sat/tv331
探索亞洲,http://125.227.210.55:8154/VideoInput/play.ts
視納華仁紀實頻道,https://ha.msbot.dpdns.org/4gtv_api.php?id=38
視納華仁紀實頻道,https://4gtv.158.qzz.io/163189/4ef238ec-f098-4d4e-9d00-c07045116137/
博斯無限二台,https://ha.msbot.dpdns.org/4gtv_api.php?id=496
博斯無限二台,https://4gtv.158.qzz.io/163189/dc6bd7bf-d963-4e08-9ef9-2163d52d2f43/
博斯無限台,https://ha.msbot.dpdns.org/4gtv_api.php?id=266
博斯無限台,https://ha.msbot.dpdns.org/4gtv_api.php?id=489
博斯無限台,https://4gtv.158.qzz.io/163189/a5c966b1-71c5-4cc1-9914-2d31bb8a8297/
博斯無限台,https://4gtv.158.qzz.io/163189/a4af1efe-44d4-40b0-b2ac-2a3147f19be8/
博斯運動I,http://125.227.210.55:8173/VideoInput/play.ts
博斯運動II,http://125.227.210.55:3061/VideoInput/play.ts
博斯網球,http://125.227.210.55:3060/VideoInput/play.ts
龍華戲劇,http://cdn8.123.rr.kg/163189/lhxj
龍華戲劇,https://t.freetv.fun/live/long-hua-xi-ju.m3u8
DW德國之聲,https://4gtv.158.qzz.io/163189/fc475089-9d02-4d07-baa1-5c39ed853a55/
韓國,#genre#
韓國娛樂台 KMTV,https://4gtv.158.qzz.io/163189/ecc7bca0-5f78-4a1b-aeee-0c7957aa9f66/
ABN TV,https://vod2.abn.co.kr/IPHONE/abn.m3u8
Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
Arirang Radio,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_3ch/smil:arirang_3ch.smil/playlist.m3u8
BBS Buddhist Broadcasting,http://bbstv.clouducs.com:1935/bbstv-live/livestream/playlist.m3u8
BTN TV,https://btn.nowcdn.co.kr/btn/btnlive2m/playlist.m3u8
CJ OnStyle,https://live-ch1.cjonstyle.net/cjmalllive/stream2/playlist.m3u8
CJ OnStyle Plus,https://live-ch2.cjonstyle.net/cjosplus/live2/playlist.m3u8
EBS,https://ebsonair.ebs.co.kr/ebs1familypc/familypc1m/playlist.m3u8
EBS,https://ebsonair.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
EBS E,https://ebsonair.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
EBS kids,https://ebsonair.ebs.co.kr/ebsufamilypc/familypc1m/playlist.m3u8
EBS+,https://ebsonair.ebs.co.kr/plus1familypc/familypc1m/playlist.m3u8
EBS+,https://ebsonair.ebs.co.kr/plus2familypc/familypc1m/playlist.m3u8
Lotte Home Shopping,https://pchlslivesw.lotteimall.com/live/livestream/lotteimalllive_mp4.m3u8
FGTV,https://fgtvlive.fgtv.com/smil:fgtv.smil/playlist.m3u8
GCN24 Korean,http://liveko24-manminglobal3.ktcdn.co.kr/liveko24/gcnko_1300k.stream/playlist.m3u8
Gongyoung Shopping,https://etv.publichs.com/live5.stream/playlist.m3u8
GS Shop,https://gstv-gsshop.gsshop.com/gsshop_hd/gsshop_hd.stream/playlist.m3u8
GugakTV 국악방송,https://mgugaklive.nowcdn.co.kr/gugakvideo/gugakvideo.stream/playlist.m3u8
Gugbang TV,http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
Home & Shopping,https://s28.qtcdn.co.kr/media/liveM3U8/idx/518045142/enc/1860408350/playlist.m3u8
Hyundai Home Shopping,https://livejj.hyundaihmall.com:8443/live/ngrp:hmall.stream_pc/playlist.m3u8
Hyundai Home Shopping Plus,https://dtvstreaming.hyundaihmall.com/newcjp3/_definst_/newcjpstream.smil/playlist.m3u8
K POP by CJ ENM,https://d3kmrn2mstrnk5.cloudfront.net/f4acc9ba_daae_4ed0_b836_32126cead919/hls/playlist.m3u8
KCTV 광주 CH05,http://119.77.96.184:1935/chn05/chn05/playlist.m3u8
Korea TV,https://hlive.ktv.go.kr/live/klive_h.stream/playlist.m3u8
Lotte OneTV,https://onetvhlslive.lotteimall.com/lotteonetvlive/lotteonetvlive.mp4.m3u8
National Assembly TV,https://github.com/BellezaEmporium/IPTV_Exception/raw/master/channels/kr/natv.m3u8
NHTV,http://nonghyup.flive.skcdn.com/nonghyup/_definst_/nhlive/playlist.m3u8
OUN,https://live.knou.ac.kr/knou1/live1/playlist.m3u8
RUTC TV,http://d26sxnc75smwvh.cloudfront.net/livehttporigin/rutclive_720p2.stream/playlist.m3u8
SBS CJB,http://1.222.207.80:1935/live/cjbtv/playlist.m3u8
SBS G1,http://61.82.49.4:1935/live/_definst_/tv.stream/playlist.m3u8
SBS JIBS,http://123.140.197.22/stream/1/play.m3u8
SBS JTV,http://61.85.197.53:1935/jtv_live/myStream/playlist.m3u8
SBS KBC,https://vod.ikbc.co.kr/KBCTV/tv/playlist.m3u8
SBS UBC,https://stream.ubc.co.kr/hls/ubctvstream/index.m3u8
Shinsegae Shopping TV,https://liveout.catenoid.net/live-02-shinsegaetvshopping/shinsegaetvshopping_720p/playlist.m3u8
Shopping NT,https://live.shoppingntmall.com/live/10011.m3u8
TBS,https://cdntv.tbs.seoul.kr/tbs/tbs_tv_web.smil/playlist.m3u8
TV Chosun,http://onair.cdn.tvchosun.com/origin1/_definst_/tvchosun_s1/playlist.m3u8
TV Chosun,http://onair2.cdn.tvchosun.com/origin2/_definst_/tvchosun_s3/playlist.m3u8
GoodTV,http://mobliestream.c3tv.com:1935/live/goodtv.sdp/playlist.m3u8
GS My Shop,https://gstv-myshop.gsshop.com/myshop_hd/myshop_hd.stream/playlist.m3u8
MBC,https://ns1.tjmbc.co.kr/live/myStream.sdp/playlist.m3u8
MBC,http://123.254.93.7:1935/tvlive/livestream2/playlist.m3u8
Mnet,https://akariko.netgenx.site/stream/jp/mnet/stream-output.m3u8?mode=hls
NBS Korea Agricultural Broadcasting,https://media.joycorp.co.kr:4443/live/ngrp:live_all/playlist.m3u8
日本,#genre#
Discovery,https://naori-test.netgenx.site/pxx.php?shk_cid=cs08#.m3u8
NHK G,https://haru.charandom.blog/stream/jp/nhk_g/stream-output.m3u8?mode=hls
NHK G,https://naori-test.netgenx.site/pxx.php?shk_cid=hdgd01#.m3u8
ANIMAX,https://haru.charandom.blog/stream/jp/animax/stream-output.m3u8?mode=hls
ANIMAX,https://haru.charandom.blog/stream/jp/animax/stream-output.m3u8?mode=hls
ANIMAX,https://naori-test.netgenx.site/pxx.php?shk_cid=bs15#.m3u8
NHK E,https://haru.charandom.blog/stream/jp/nhk_e/stream-output.m3u8?mode=hls
NHK E,https://naori-test.netgenx.site/pxx.php?shk_cid=hdgd02#.m3u8
MTV,http://cdns.kaitekitv.com:8000/zhongying/live/playlist.m3u8?cid=cs18&isp=5-15
MTV,https://haru.charandom.blog/stream/jp/mtv/stream-output.m3u8?mode=hls
MTV,https://naori-test.netgenx.site/pxx.php?shk_cid=cs18#.m3u8
BBC News,https://naori-test.netgenx.site/pxx.php?shk_cid=cs15#.m3u8
TBS,http://cdns.kaitekitv.com:8000/zhongying/live/playlist.m3u8?cid=hdgd04&isp=5-15
TBS,https://haru.charandom.blog/stream/jp/tbs/stream-output.m3u8?mode=hls
TBS,https://naori-test.netgenx.site/pxx.php?shk_cid=hdgd04#.m3u8
丸ごと九州ch,https://livetv.fastv.jp/channel_assembly/696090F573F51039B31F/master.m3u8
丸ごと北海道ch,https://livetv.fastv.jp/channel_assembly/69998D0964B83951E552/master.m3u8
今日のごはん なに？,https://livetv.fastv.jp/channel_assembly/696095BC725E0FE5F3E9/master.m3u8
日本テレビ(日テレ),http://cdns.kaitekitv.com:8000/zhongying/live/playlist.m3u8?cid=hdgd03&isp=5-15
日テレ NEWS,https://haru.charandom.site/stream/jp/ntv_news24/stream-output.m3u8?mode=hls
囲碁・将棋ライト,https://livetv.fastv.jp/channel_assembly/69998C7B725E30DA4170/master.m3u8
東海ロキポch,https://livetv.fastv.jp/channel_assembly/69998DB5725E30535DA6/master.m3u8
時代劇TV（Powered by 時代劇専門チャンネル）,https://livetv.fastv.jp/channel_assembly/696074B664B80F46A876/master.m3u8
韓流チャンネル,https://livetv.fastv.jp/channel_assembly/6960905473F5101B6A17/master.m3u8
観るたび PRODUCED by るるぶ,https://livetv.fastv.jp/channel_assembly/6960965C64B80F2C027D/master.m3u8
Action Channel,https://haru.charandom.blog/stream/jp/action_channel_(axn)/stream-output.m3u8?mode=hls
Action Channel,https://haru.charandom.blog/stream/jp/action_channel_(axn)/stream-output.m3u8?mode=hls
Animal Planet,https://naori-test.netgenx.site/pxx.php?shk_cid=cs24#.m3u8
Animal Planet (Primehome),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs24&isp=5-15
Animax (Primehome),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs15&isp=5-15
ANN JapaNews24,http://ythls.armelin.one/channel/UCGCZAYq5Xxojl_tSXcVJhiQ.m3u8
AT-X,https://haru.charandom.blog/stream/jp/at-x/stream-output.m3u8?mode=hls
AT-X,https://haru.charandom.blog/stream/jp/at-x/stream-output.m3u8?mode=hls
AT-X,https://haru.charandom.blog/stream/jp/at-x/stream-output.m3u8?mode=hls
BBC News (Primehome),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs15&isp=5-15
BS,https://haru.charandom.blog/stream/jp/bs10/stream-output.m3u8?mode=hls
BS,https://haru.charandom.blog/stream/jp/bs10/stream-output.m3u8?mode=hls
BS,https://haru.charandom.blog/stream/jp/bs11/stream-output.m3u8?mode=hls
BS,https://haru.charandom.blog/stream/jp/bs11/stream-output.m3u8?mode=hls
BS,https://haru.charandom.blog/stream/jp/bs_12/stream-output.m3u8?mode=hls
BS,https://haru.charandom.blog/stream/jp/bs_12/stream-output.m3u8?mode=hls
BS 10 Premium,https://haru.charandom.blog/stream/jp/bs_10_premium/stream-output.m3u8?mode=hls
BS 10 Premium,https://naori-test.netgenx.site/pxx.php?shk_cid=bs08#.m3u8
BS 10 Premium (Primehome),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs08&isp=5-15
BS 日テレ,http://cdns.kaitekitv.com:8000/zhongying/live/playlist.m3u8?cid=bs02&isp=5-15
BS 朝日,http://cdns.kaitekitv.com:8000/zhongying/live/playlist.m3u8?cid=bs03&isp=5-15
BS Asahi,https://haru.charandom.blog/stream/jp/bs_asahi/stream-output.m3u8?mode=hls
BS Asahi,https://naori-test.netgenx.site/pxx.php?shk_cid=bs03#.m3u8
BS Asahi (Primehome),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs03&isp=5-15
BS Fuji,https://haru.charandom.blog/stream/jp/bs_fuji/stream-output.m3u8?mode=hls
BS Fuji,https://naori-test.netgenx.site/pxx.php?shk_cid=bs06#.m3u8
BS Fuji (Primehome),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs06&isp=5-15
BS NTV,https://haru.charandom.blog/stream/jp/bs_ntv/stream-output.m3u8?mode=hls
BS NTV,https://naori-test.netgenx.site/pxx.php?shk_cid=bs02#.m3u8
BS NTV (Primehome),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs02&isp=5-15
BS TBS,http://cdns.kaitekitv.com:8000/zhongying/live/playlist.m3u8?cid=bs04&isp=5-15
BS TBS,https://haru.charandom.blog/stream/jp/bs_tbs/stream-output.m3u8?mode=hls
BS TBS,https://naori-test.netgenx.site/pxx.php?shk_cid=bs04#.m3u8
BS TBS (Primehome),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs04&isp=5-15
BS TV Tokyo,https://haru.charandom.blog/stream/jp/bs_tv_tokyo/stream-output.m3u8?mode=hls
BS TV Tokyo,https://naori-test.netgenx.site/pxx.php?shk_cid=bs05#.m3u8
BS TV Tokyo (Primehome),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs05&isp=5-15
BS Yoshimoto,https://haru.charandom.blog/stream/jp/bs_yoshimoto/stream-output.m3u8?mode=hls
BS Yoshimoto,https://haru.charandom.blog/stream/jp/bs_yoshimoto/stream-output.m3u8?mode=hls
BS テレ東,http://cdns.kaitekitv.com:8000/zhongying/live/playlist.m3u8?cid=bs05&isp=5-15
BS フジ,http://cdns.kaitekitv.com:8000/zhongying/live/playlist.m3u8?cid=bs06&isp=5-15
BS10,https://haru.charandom.blog/stream/jp/bs10/stream-output.m3u8?mode=hls
BS11,https://haru.charandom.blog/stream/jp/bs11/stream-output.m3u8?mode=hls
BS12,https://haru.charandom.blog/stream/jp/bs_12/stream-output.m3u8?mode=hls
Cartoon Network,https://haru.charandom.blog/stream/jp/cartoon_network_japan/stream-output.m3u8?mode=hls
Cartoon Network,https://haru.charandom.blog/stream/jp/cartoon_network_japan/stream-output.m3u8?mode=hls
Cartoon Network (Primehome),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs25&isp=5-15
Channel Ginga,https://haru.charandom.blog/stream/jp/channel_ginga/stream-output.m3u8?mode=hls
Channel Ginga,https://naori-test.netgenx.site/pxx.php?shk_cid=cs29#.m3u8
Channel Ginga (Primehome),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs29&isp=5-15
CNNj,https://naori-test.netgenx.site/pxx.php?shk_cid=cs16#.m3u8
CNNj (Primehome),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs16&isp=5-15
Discovery (Primehome),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs08&isp=5-15
Disney Channel,https://haru.charandom.blog/stream/jp/disney_channel/stream-output.m3u8?mode=hls
Disney Channel,https://naori-test.netgenx.site/pxx.php?shk_cid=bs24#.m3u8
Disney Channel (Primehome),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs24&isp=5-15
Disney Junior,https://naori-test.netgenx.site/pxx.php?shk_cid=cs23#.m3u8
Disney Junior (Primehome),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs23&isp=5-15
Dlife,https://haru.charandom.blog/stream/jp/dlife/stream-output.m3u8?mode=hls
Dlife,https://haru.charandom.blog/stream/jp/dlife/stream-output.m3u8?mode=hls
Eisei Gekijo,https://naori-test.netgenx.site/pxx.php?shk_cid=cs22#.m3u8
Eisei Gekijo (Primehome),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs22&isp=5-15
Family Gekijo,https://haru.charandom.blog/stream/jp/family_gekijyo/stream-output.m3u8?mode=hls
Family Gekijo,https://naori-test.netgenx.site/pxx.php?shk_cid=cs20#.m3u8
Family Gekijo (Primehome),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs20&isp=5-15
FASHION+,https://livetv.fastv.jp/channel_assembly/69609952725E0FA3B987/master.m3u8
Fighting TV Samurai,https://haru.charandom.blog/stream/jp/fighting_tv_samurai/stream-output.m3u8?mode=hls
Fighting TV Samurai,https://haru.charandom.blog/stream/jp/fighting_tv_samurai/stream-output.m3u8?mode=hls
Fishing Vision,https://naori-test.netgenx.site/pxx.php?shk_cid=bs25#.m3u8
Fishing Vision (Primehome),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs25&isp=5-15
Fuji TV,https://haru.charandom.blog/stream/jp/fuji_tv/stream-output.m3u8?mode=hls
